APPL_ID,ACC_DATE,Riparian,Pre1914
S018524,11/03/2011,Y,Y
S018738,01/27/2012,Y,
S017298,05/09/2012,Y,
S022256,10/24/2012,Y,
S022366,11/27/2012,Y,
S021576,01/16/2013,Y,
S022419,01/17/2013,Y,
S020762,12/20/2011,Y,Y
S017847,05/14/2012,Y,
S022396,11/28/2012,Y,
S021656,08/29/2012,Y,
S020481,08/31/2012,Y,Y
S021391,08/08/2012,Y,
S022354,11/27/2012,Y,
S020817,12/29/2011,Y,Y
S020008,02/17/2012,Y,
S023735,11/21/2013,Y,
S019445,01/11/2012,Y,
S017891,10/07/2011,Y,Y
S019161,01/11/2012,Y,Y
S018175,11/14/2011,Y,Y
S021565,08/22/2012,Y,
S018707,01/12/2012,Y,
S019495,12/19/2011,Y,Y
S019605,12/19/2011,Y,Y
S019353,11/29/2011,Y,Y
S022043,09/27/2012,Y,
S017314,08/23/2011,Y,Y
S021114,07/11/2012,Y,Y
S023481,10/15/2013,Y,
S019020,12/12/2011,Y,Y
S021229,07/30/2012,Y,
S023578,10/22/2013,Y,
S020214,02/23/2012,Y,Y
S024964,07/10/2015,Y,
S024098,01/08/2014,Y,Y
S024573,08/28/2014,Y,
S024939,07/08/2015,Y,
S025249,10/28/2015,Y,
S024159,01/16/2014,Y,Y
S024282,01/27/2014,Y,
S024451,07/11/2014,Y,
S025125,08/05/2015,Y,
S024692,11/18/2014,Y,
S025174,08/26/2015,Y,
S023961,12/19/2013,Y,Y
S025103,08/03/2015,Y,
S025193,09/08/2015,Y,
S024559,08/25/2014,Y,
S025582,08/02/2016,Y,
S025612,08/11/2016,Y,
S025964,12/29/2016,Y,
S026063,03/06/2017,Y,
S025567,07/28/2016,Y,
S025813,09/29/2016,Y,
S025932,11/21/2016,Y,
S025420,04/08/2016,Y,
S025633,08/15/2016,Y,
S025711,08/23/2016,Y,
S025656,08/16/2016,Y,
S026040,03/01/2017,Y,Y
S027942,09/18/2018,Y,Y
S027540,11/09/2017,Y,
S027958,10/01/2018,Y,
S028090,02/21/2019,Y,
S028317,12/27/2019,Y,
S027874,07/18/2018,Y,
S027612,12/27/2017,Y,
S027731,05/23/2018,Y,Y
S028251,10/09/2019,Y,
S028283,12/13/2019,Y,
S027183,09/08/2017,Y,
S026583,08/01/2017,Y,
S026691,08/07/2017,Y,
S026945,08/22/2017,Y,
S027109,09/01/2017,Y,
S027327,09/25/2017,Y,
S027219,09/12/2017,Y,
S027817,07/16/2018,Y,
S026273,07/07/2017,Y,
S028191,07/30/2019,Y,
S027066,08/30/2017,Y,
S026367,07/14/2017,Y,
S028295,12/24/2019,Y,
S028258,10/09/2019,Y,
S026761,08/09/2017,Y,
S027415,10/12/2017,Y,Y
S026849,08/17/2017,Y,
S027922,09/18/2018,Y,
S026776,08/10/2017,Y,
S026446,07/19/2017,Y,
S000280,02/15/1967,Y,
S001254,06/23/1967,Y,
S001319,06/23/1967,Y,
S001376,01/01/1967,Y,
S001388,01/01/1967,Y,
S001860,01/01/1967,Y,
S002170,01/01/1967,Y,Y
S012788,01/14/1986,Y,
S002242,01/01/1967,Y,
S002290,01/01/1967,Y,
S002349,01/01/1967,Y,
S012912,01/05/1987,Y,
S013088,04/13/1987,Y,
S013096,04/08/1987,Y,Y
S013213,01/13/1989,Y,Y
S013286,09/29/1989,Y,
S013321,03/20/1989,Y,Y
S002946,01/01/1967,Y,
S010896,04/10/1981,Y,Y
S010997,11/19/1982,Y,
S013598,03/25/1991,Y,
S013619,03/25/1991,Y,
S013730,08/29/1991,Y,
S000453,03/30/1967,Y,
S003331,01/01/1967,Y,
S003634,01/01/1967,Y,
S011300,10/11/1983,Y,
S000872,06/17/1967,Y,
S003898,01/01/1967,Y,
S004158,01/01/1968,Y,
S011509,07/02/1984,Y,
S011559,05/17/1984,Y,Y
S011568,02/22/1984,Y,
S011573,02/22/1984,Y,
S011725,12/11/1984,Y,
S011816,12/11/1984,Y,
S011858,12/11/1984,Y,
S004287,01/01/1966,Y,
S004307,01/01/1966,Y,
S011904,12/11/1984,Y,
S011938,12/11/1984,Y,
S012066,12/11/1984,Y,
S013991,04/12/1993,Y,
S014079,08/10/1993,Y,
S014084,08/10/1993,Y,
S004649,01/01/1968,Y,Y
S004949,01/01/1970,Y,
S012205,04/11/1985,Y,
S014192,07/14/1994,Y,
S014249,10/21/1994,Y,
S014340,03/03/1995,Y,
S005098,01/01/1970,Y,
S012403,02/14/1986,Y,
S006000,01/01/1970,Y,
S014709,12/06/1996,Y,
S014719,11/15/1996,Y,
S014734,06/06/1997,Y,
S014737,11/18/1996,Y,
S006366,01/01/1971,Y,
S008883,07/29/1976,Y,
S014873,01/22/1998,Y,
S014895,01/22/1998,Y,
S014961,05/04/1998,Y,
S014980,07/03/1998,Y,
S014982,07/15/1997,Y,Y
S015020,11/18/1998,Y,
S007048,01/01/1971,Y,
S007058,01/01/1971,Y,
S009118,02/18/1977,Y,
S015079,09/01/2000,Y,
S015149,02/13/2001,Y,
S015192,07/09/1999,Y,
S015213,07/22/1999,Y,
S007909,01/01/1972,Y,
S007920,01/01/1972,Y,
S008090,05/02/1973,Y,
S009382,08/15/1977,Y,
S015283,05/31/2002,Y,Y
S015361,03/06/2003,Y,
S008315,01/01/1974,Y,
S008353,01/01/1974,Y,
S008392,01/01/1974,Y,
S009610,06/30/1978,Y,Y
S009687,01/10/1979,Y,
S009702,02/06/1979,Y,
S009833,05/07/1979,Y,
S009838,05/07/1979,Y,
S009847,05/07/1979,Y,
S024455,07/14/2014,Y,
S016019,09/13/2006,Y,
S017107,07/01/2010,Y,Y
S017090,07/12/2011,Y,Y
S017198,06/25/2010,Y,Y
S016865,06/25/2010,Y,Y
S016471,04/20/2009,Y,Y
S016962,07/12/2011,Y,Y
S016125,10/15/2008,Y,
S017118,07/01/2010,Y,Y
S016335,04/19/2010,Y,
S016087,11/06/2007,Y,
S016096,01/08/2008,Y,Y
S016179,10/27/2008,Y,
S021198,07/26/2012,Y,Y
S019376,11/30/2011,Y,Y
S020368,03/05/2012,Y,Y
S020526,12/22/2011,Y,Y
S021675,08/30/2012,Y,Y
S019793,12/20/2011,Y,Y
S020588,12/27/2011,Y,Y
S019221,01/18/2012,Y,
S018743,01/31/2012,Y,
S020202,02/09/2012,Y,
S018420,,Y,Y
S020018,02/24/2012,Y,
S021774,09/07/2012,Y,
S021895,09/17/2012,Y,
S022328,11/14/2012,Y,
S017458,09/12/2011,Y,
S018779,02/03/2012,Y,Y
S017453,04/13/2012,Y,
S021642,08/27/2012,Y,Y
S022374,11/28/2012,Y,
S022391,11/28/2012,Y,
S018382,11/03/2011,Y,Y
S021307,08/07/2012,Y,
S023831,12/03/2013,Y,Y
S017792,10/06/2011,Y,Y
S020224,12/22/2011,Y,Y
S019868,12/23/2011,Y,Y
S020678,12/19/2011,Y,Y
S020045,12/27/2011,Y,Y
S020616,01/02/2012,Y,Y
S022875,08/06/2013,Y,Y
S023172,09/19/2013,Y,
S023678,10/30/2013,Y,
S017386,04/30/2012,Y,
S019563,07/03/2012,Y,
S017944,10/14/2011,Y,Y
S016762,04/13/2010,Y,
S023807,12/02/2013,Y,Y
S018048,10/27/2011,Y,Y
S020479,12/21/2011,Y,
S021462,08/14/2012,Y,
S018363,10/31/2011,Y,Y
S017749,05/09/2012,Y,
S021420,08/09/2012,Y,Y
S019547,07/02/2012,Y,
S017614,04/17/2012,Y,
S022165,10/11/2012,Y,
S020701,12/19/2011,Y,Y
S020940,12/20/2011,Y,
S022498,04/29/2013,Y,
S021252,08/01/2012,Y,Y
S019214,01/24/2012,Y,
S022644,05/22/2013,Y,
S023274,09/30/2013,Y,
S023266,09/27/2013,Y,Y
S017677,09/13/2011,Y,
S023148,09/13/2013,Y,
S017658,04/19/2012,Y,
S021842,09/12/2012,Y,
S019259,12/06/2011,Y,Y
S021833,09/12/2012,Y,Y
S018998,01/03/2010,Y,
S019047,01/12/2012,Y,Y
S018931,11/21/2011,Y,Y
S023214,09/24/2013,Y,Y
S018854,01/06/2012,Y,Y
S023425,10/10/2013,Y,
S019254,01/19/2012,Y,
S023356,10/07/2013,Y,
S020911,12/21/2011,Y,
S020570,12/27/2011,Y,
S016507,03/20/2012,Y,
S021116,07/11/2012,Y,Y
S023457,10/14/2013,Y,
S016856,04/04/2012,Y,Y
S018032,10/25/2011,Y,Y
S021299,08/03/2012,Y,Y
S014373,04/10/1995,Y,
S024126,01/10/2014,Y,Y
S024199,01/21/2014,Y,Y
S024949,07/09/2015,Y,
S025253,11/02/2015,Y,
S023970,12/19/2013,Y,
S024958,07/10/2015,Y,Y
S024721,01/27/2015,Y,
S024173,01/16/2014,Y,
S023922,12/16/2013,Y,
S024487,07/29/2014,Y,
S024907,07/03/2015,Y,
S024831,05/11/2015,Y,
S025013,07/17/2015,Y,
S024956,07/10/2015,Y,
S024940,07/08/2015,Y,
S025196,09/09/2015,Y,
S024764,04/03/2015,Y,
S025841,10/19/2016,Y,
S025448,04/29/2016,Y,Y
S025822,10/07/2016,Y,Y
S025847,10/26/2016,Y,
S025519,06/23/2016,Y,
S025610,08/10/2016,Y,Y
S025903,11/21/2016,Y,
S026294,07/11/2017,Y,
S027116,09/05/2017,Y,
S027653,04/23/2018,Y,
S027917,09/17/2018,Y,
S027267,09/15/2017,Y,
S026249,06/26/2017,Y,
S028232,09/04/2019,Y,
S027231,09/14/2017,Y,
S026091,04/25/2017,Y,
S026672,08/04/2017,Y,
S027136,09/05/2017,Y,
S028101,03/18/2019,Y,
S026743,08/09/2017,Y,
S027043,08/29/2017,Y,
S026924,08/22/2017,Y,
S026336,07/13/2017,Y,
S028223,09/04/2019,Y,
S027305,09/22/2017,Y,
S028324,02/10/2020,Y,
S026494,07/25/2017,Y,
S027993,10/16/2018,Y,Y
S026261,06/27/2017,Y,
S026629,08/02/2017,Y,
S027569,11/17/2017,Y,
S027811,07/16/2018,Y,
S000054,03/05/1981,Y,
S000440,03/27/1967,Y,
S001321,06/23/1967,Y,
S001347,06/23/1967,Y,
S001429,01/01/1967,Y,
S001618,01/01/1967,Y,
S001906,01/01/1967,Y,
S002156,01/01/1967,Y,
S010273,01/22/1981,Y,
S012716,12/27/1985,Y,
S012724,12/27/1985,Y,
S012766,01/14/1986,Y,
S002340,01/01/1967,Y,
S012906,11/14/1986,Y,
S013062,04/13/1987,Y,
S013123,07/16/1987,Y,
S013162,04/18/1988,Y,
S013192,09/06/1988,Y,
S002879,01/01/1967,Y,
S010745,02/05/1982,Y,
S010757,03/08/1982,Y,Y
S010783,03/21/1982,Y,
S010927,06/21/1982,Y,
S010941,06/21/1982,Y,
S013482,08/17/1990,Y,
S013558,03/13/1991,Y,
S003148,01/01/1967,Y,
S010976,01/22/1982,Y,
S013709,05/13/1991,Y,
S000458,03/30/1967,Y,Y
S011290,09/03/1983,Y,
S011424,01/12/1984,Y,
S015522,03/17/2004,Y,
S000771,06/01/1967,Y,
S000873,06/17/1967,Y,
S003934,01/01/1967,Y,
S004119,01/01/1968,Y,
S004124,01/01/1968,Y,
S004193,01/01/1968,Y,
S011491,02/04/1985,Y,
S011494,03/11/1987,Y,
S015590,10/26/2004,Y,
S001047,01/01/1967,Y,
S001122,01/01/1967,Y,
S011783,12/11/1984,Y,
S011785,12/11/1984,Y,
S011821,12/11/1984,Y,
S011844,12/11/1984,Y,
S015915,03/09/2006,Y,
S004299,01/01/1966,Y,
S011930,12/11/1984,Y,
S011941,12/11/1984,Y,
S011991,12/11/1984,Y,
S012004,12/11/1984,Y,
S012012,12/11/1984,Y,
S014062,08/04/1993,Y,
S014074,08/10/1993,Y,
S014096,08/10/1993,Y,
S012074,12/11/1984,Y,
S012106,12/11/1984,Y,
S012132,12/11/1984,Y,
S014184,06/29/1994,Y,
S014297,12/09/1994,Y,
S014334,03/03/1995,Y,
S005048,01/01/1970,Y,
S005125,01/01/1970,Y,
S005245,07/24/1970,Y,Y
S012375,02/14/1986,Y,
S012414,02/14/1986,Y,
S014362,03/27/1995,Y,
S014408,07/05/1995,Y,Y
S014447,07/24/1995,Y,
S005897,01/01/1970,Y,
S008768,05/08/1976,Y,Y
S006181,01/01/1970,Y,
S006498,01/01/1971,Y,
S008937,09/08/1976,Y,
S008957,08/24/1976,Y,
S009022,10/19/1976,Y,
S014973,07/03/1998,Y,
S014978,07/03/1998,Y,
S006714,04/07/1971,Y,
S007403,01/01/1971,Y,
S007681,07/02/1971,Y,
S009290,06/13/1977,Y,
S008009,01/01/1972,Y,Y
S009400,08/30/1977,Y,
S009530,10/14/1977,Y,
S015290,04/09/2001,Y,
S015326,08/07/2000,Y,Y
S015346,01/15/2003,Y,
S009619,07/12/1978,Y,
S009739,03/14/1979,Y,
S009775,05/16/1979,Y,
S012567,11/18/1985,Y,
S012670,12/27/1985,Y,
S009802,05/07/1979,Y,Y
S009889,05/07/1979,Y,
S009910,06/06/1979,Y,
S016234,04/14/2009,Y,Y
S016061,08/15/2006,Y,
S015898,04/01/2005,Y,
S016098,01/17/2008,Y,
S019033,07/01/2010,Y,Y
S017004,07/12/2011,Y,Y
S016389,10/14/2009,Y,Y
S016603,06/22/2010,Y,Y
S016999,06/25/2010,Y,
S017275,07/01/2010,Y,Y
S018992,07/06/2010,Y,
S017098,07/01/2010,Y,Y
S018967,07/02/2010,Y,Y
S016426,06/23/2010,Y,Y
S016044,,Y,
S016944,06/30/2010,Y,Y
S016083,08/23/2007,Y,
S016871,06/25/2010,Y,Y
S019909,07/12/2012,Y,
S018889,01/10/2012,Y,
S022001,09/24/2012,Y,
S020577,12/23/2011,Y,Y
S016851,04/04/2012,Y,
S019946,07/10/2012,Y,
S021640,08/24/2012,Y,Y
S018317,10/26/2011,Y,Y
S019580,12/20/2011,Y,Y
S019178,01/27/2012,Y,Y
S022407,01/15/2013,Y,
S019327,11/28/2011,Y,Y
S019344,04/20/2012,Y,Y
S021532,08/20/2012,Y,Y
S022021,09/26/2012,Y,
S022050,09/27/2012,Y,
S017457,04/13/2012,Y,
S021467,08/15/2012,Y,Y
S017760,11/02/2011,Y,Y
S020381,02/24/2012,Y,Y
S021398,08/08/2012,Y,
S022232,10/22/2012,Y,
S019847,02/02/2012,Y,
S022550,05/04/2013,Y,
S019831,12/21/2011,Y,Y
S019944,07/11/2012,Y,
S022608,05/16/2013,Y,
S023619,10/24/2013,Y,Y
S020189,02/10/2012,Y,
S017381,04/30/2012,Y,
S023803,11/27/2013,Y,Y
S018903,11/17/2011,Y,Y
S018174,11/14/2011,Y,
S019129,11/18/2011,Y,Y
S020986,03/29/2012,Y,Y
S021278,08/02/2012,Y,Y
S019452,01/11/2012,Y,
S023536,10/18/2013,Y,
S018509,11/02/2011,Y,
S020082,12/29/2011,Y,Y
S016501,03/15/2012,Y,
S023550,10/18/2013,Y,Y
S018655,12/29/2011,Y,Y
S019062,01/05/2012,Y,Y
S019721,02/17/2012,Y,
S022892,08/07/2013,Y,
S019719,12/19/2011,Y,Y
S021440,08/13/2012,Y,Y
S022927,08/12/2013,Y,
S018167,11/10/2011,Y,
S019416,01/10/2012,Y,
S020390,03/01/2012,Y,Y
S020906,12/21/2011,Y,
S020597,12/28/2011,Y,
S021022,03/30/2012,Y,Y
S021359,08/08/2012,Y,
S021406,08/09/2012,Y,Y
S020909,12/21/2011,Y,
S021704,08/30/2012,Y,
S020258,02/14/2012,Y,
S022074,09/28/2012,Y,
S020543,12/22/2011,Y,Y
S017609,04/16/2012,Y,
S022325,11/13/2012,Y,
S019564,12/20/2011,Y,Y
S018562,01/27/2012,Y,Y
S021029,03/30/2012,Y,Y
S022446,02/01/2013,Y,
S017659,09/14/2011,Y,Y
S018062,05/23/2012,Y,
S021473,08/15/2012,Y,
S021242,07/31/2012,Y,
S023762,11/25/2013,Y,Y
S022646,05/22/2013,Y,
S017999,05/25/2012,Y,Y
S023131,09/10/2013,Y,
S019212,01/17/2012,Y,
S018583,01/27/2012,Y,
S022425,01/17/2013,Y,
S018442,12/09/2011,Y,Y
S018595,11/14/2011,Y,Y
S022745,06/24/2013,Y,
S019521,07/02/2012,Y,
S023812,12/02/2013,Y,Y
S019613,12/19/2011,Y,Y
S018149,05/31/2012,Y,
S018239,06/13/2012,Y,
S019592,07/02/2012,Y,Y
S018294,09/23/2011,Y,Y
S016898,04/05/2012,Y,
S023475,10/15/2013,Y,
S018228,09/26/2011,Y,
S018933,11/21/2011,Y,Y
S018128,11/07/2011,Y,
S020612,12/16/2011,Y,Y
S022808,07/18/2013,Y,
S020864,01/03/2012,Y,Y
S018855,11/15/2011,Y,Y
S020476,06/01/2012,Y,
S018049,10/27/2011,Y,Y
S020394,03/01/2012,Y,Y
S021910,09/17/2012,Y,
S023180,09/20/2013,Y,
S017694,09/14/2011,Y,Y
S019871,12/23/2011,Y,Y
S022693,05/30/2013,Y,
S023605,10/23/2013,Y,
S019513,07/02/2012,Y,
S024625,09/12/2014,Y,
S023934,12/17/2013,Y,Y
S025145,08/10/2015,Y,
S025223,10/05/2015,Y,
S025022,07/21/2015,Y,
S024375,03/26/2014,Y,
S024751,03/25/2015,Y,
S025065,07/27/2015,Y,
S024204,01/21/2014,Y,Y
S024879,06/19/2015,Y,
S024710,12/23/2014,Y,
S025291,12/10/2015,Y,
S025080,07/30/2015,Y,
S025157,08/12/2015,Y,
S024527,08/15/2014,Y,
S024806,04/30/2015,Y,
S025355,02/08/2016,Y,
S025573,07/29/2016,Y,
S025692,08/19/2016,Y,
S025595,08/05/2016,Y,
S025686,08/18/2016,Y,
S025953,12/16/2016,Y,Y
S026039,02/28/2017,Y,
S025497,06/15/2016,Y,Y
S025942,12/15/2016,Y,
S026168,05/30/2017,Y,
S026656,08/03/2017,Y,
S027093,09/01/2017,Y,
S026147,05/24/2017,Y,
S026381,07/17/2017,Y,
S027263,09/15/2017,Y,
S026961,08/23/2017,Y,
S027406,10/06/2017,Y,
S027404,10/06/2017,Y,
S026410,07/18/2017,Y,
S026835,08/16/2017,Y,
S026229,06/20/2017,Y,
S027461,10/26/2017,Y,
S028159,07/19/2019,Y,
S028172,07/25/2019,Y,
S026441,07/19/2017,Y,
S026545,07/28/2017,Y,
S026394,07/17/2017,Y,
S026600,08/01/2017,Y,
S027796,07/16/2018,Y,
S026306,07/11/2017,Y,
S026775,08/10/2017,Y,
S026712,08/07/2017,Y,Y
S026620,08/01/2017,Y,
S013022,04/13/1987,Y,
S013028,04/13/1987,Y,
S000111,01/03/1967,Y,
S001277,06/23/1967,Y,
S001828,01/01/1967,Y,
S002034,01/01/1967,Y,
S002056,01/01/1967,Y,
S010260,07/17/1981,Y,
S012818,01/14/1986,Y,
S012864,10/07/1986,Y,Y
S002265,01/01/1967,Y,
S002341,01/01/1967,Y,
S002374,07/03/1967,Y,Y
S002393,01/01/1967,Y,
S002474,07/03/1967,Y,
S010328,03/05/1970,Y,Y
S002482,07/03/1967,Y,
S013258,09/18/1989,Y,
S010908,06/10/1982,Y,
S010909,06/10/1982,Y,
S013513,06/26/1990,Y,
S013544,10/26/1990,Y,Y
S003013,01/01/1967,Y,
S013612,03/25/1991,Y,
S013629,03/25/1991,Y,
S013663,03/25/1991,Y,
S013664,03/25/1991,Y,
S013676,03/25/1991,Y,
S013741,10/02/1991,Y,
S003620,01/01/1967,Y,
S011334,11/02/1983,Y,Y
S011342,01/27/1984,Y,
S011375,12/13/1983,Y,
S004089,01/01/1968,Y,
S004103,01/01/1968,Y,
S004162,01/01/1968,Y,
S004169,01/01/1968,Y,
S011752,12/11/1984,Y,
S013910,04/17/1992,Y,
S015924,04/27/2005,Y,
S011897,12/11/1984,Y,
S011983,12/11/1984,Y,
S012001,12/11/1984,Y,
S014071,08/10/1993,Y,
S014101,09/03/1993,Y,Y
S004946,01/01/1970,Y,
S012223,07/29/1985,Y,
S014255,11/23/1994,Y,
S004965,01/01/1970,Y,
S005001,01/01/1970,Y,
S012273,08/28/1985,Y,
S012289,08/28/1985,Y,
S012428,02/13/1986,Y,
S014563,03/27/1996,Y,
S005871,01/01/1970,Y,
S005892,01/01/1970,Y,
S006009,01/01/1970,Y,
S012518,07/12/1985,Y,
S006024,01/01/1970,Y,
S014885,01/22/1998,Y,
S014949,03/27/1998,Y,
S014997,08/20/1998,Y,
S006750,01/01/1971,Y,
S007597,01/01/1971,Y,Y
S009209,04/20/1977,Y,
S009260,05/10/1977,Y,Y
S015124,11/13/1997,Y,
S015139,08/14/2001,Y,
S015166,11/30/2001,Y,
S015197,07/02/2001,Y,
S015200,10/21/2001,Y,
S007946,01/01/1972,Y,
S015337,02/20/2001,Y,
S008340,01/01/1974,Y,
S009654,10/25/1978,Y,Y
S009655,10/25/1978,Y,Y
S012530,10/16/1985,Y,
S012623,12/27/1985,Y,
S012665,12/27/1985,Y,
S008467,01/01/1975,Y,
S008551,01/26/1986,Y,
S009795,05/07/1979,Y,
S009835,05/07/1979,Y,
S022998,08/19/2013,Y,
S024438,06/04/2014,Y,
S000602,03/20/1973,Y,Y
S016095,01/04/2008,Y,
S016360,05/17/2010,Y,
S016885,06/25/2010,Y,
S016467,07/13/2010,Y,Y
S017243,06/25/2010,Y,Y
S016067,08/15/2006,Y,
S016616,06/07/2010,Y,
S016493,04/20/2009,Y,Y
S016250,04/15/2009,Y,Y
S018450,11/30/2011,Y,Y
S021449,08/14/2012,Y,Y
S020223,12/22/2011,Y,Y
S021853,09/12/2012,Y,Y
S016700,03/30/2012,Y,
S022137,10/10/2012,Y,
S022224,10/22/2012,Y,
S016598,04/17/2012,Y,Y
S017709,05/08/2012,Y,
S019573,12/20/2011,Y,Y
S022151,11/01/2012,Y,
S022669,05/23/2013,Y,
S021585,08/22/2012,Y,Y
S023754,11/25/2013,Y,Y
S020739,07/20/2012,Y,
S020291,02/19/2013,Y,
S020619,02/03/2012,Y,
S019912,12/15/2011,Y,Y
S023779,11/26/2013,Y,Y
S020522,12/22/2011,Y,Y
S020881,12/22/2011,Y,
S018103,05/29/2012,Y,
S022602,05/14/2013,Y,Y
S022664,05/23/2013,Y,
S020346,03/05/2012,Y,Y
S023306,10/01/2013,Y,
S023506,10/16/2013,Y,
S023769,11/26/2013,Y,Y
S020482,08/02/2012,Y,
S023635,10/25/2013,Y,
S019140,01/11/2012,Y,Y
S017875,05/17/2012,Y,
S018081,10/28/2011,Y,Y
S019892,12/23/2011,Y,Y
S020872,01/26/2012,Y,Y
S019272,01/20/2012,Y,
S021267,08/02/2012,Y,Y
S017942,10/14/2011,Y,Y
S020544,12/22/2011,Y,Y
S020912,12/21/2011,Y,
S021365,08/08/2012,Y,Y
S021489,08/15/2012,Y,
S021548,08/22/2012,Y,Y
S021701,08/30/2012,Y,
S019155,11/18/2011,Y,
S019722,12/20/2011,Y,Y
S019589,07/02/2012,Y,Y
S022411,01/15/2013,Y,
S022522,05/01/2013,Y,
S016508,03/20/2012,Y,
S021737,09/04/2012,Y,
S022218,10/22/2012,Y,
S019554,12/19/2011,Y,Y
S022367,11/27/2012,Y,
S023257,09/27/2013,Y,Y
S017977,10/25/2011,Y,Y
S019082,01/10/2012,Y,Y
S019800,01/31/2012,Y,
S018669,02/10/2012,Y,
S023107,09/05/2013,Y,Y
S021838,09/12/2012,Y,
S023168,09/18/2013,Y,Y
S022687,05/29/2013,Y,
S018451,12/09/2011,Y,Y
S018484,06/26/2012,Y,
S023210,09/24/2013,Y,
S019673,07/06/2012,Y,
S018578,11/14/2011,Y,Y
S019072,12/16/2011,Y,Y
S018377,06/20/2012,Y,
S018412,11/29/2011,Y,
S020924,12/28/2011,Y,
S023098,09/05/2013,Y,Y
S020070,12/28/2011,Y,Y
S018273,07/05/2012,Y,
S024060,01/06/2014,Y,
S024603,09/08/2014,Y,
S024090,01/08/2014,Y,
S025264,11/13/2015,Y,
S023958,12/18/2013,Y,Y
S024554,08/21/2014,Y,
S024853,05/20/2015,Y,
S025118,08/04/2015,Y,
S025041,07/23/2015,Y,
S024168,01/16/2014,Y,Y
S026025,02/21/2017,Y,
S025741,08/29/2016,Y,
S025811,09/28/2016,Y,
S025449,04/29/2016,Y,Y
S025536,07/18/2016,Y,
S026008,02/15/2017,Y,
S025671,08/17/2016,Y,
S026453,07/19/2017,Y,
S027968,07/26/2018,Y,
S027852,07/17/2018,Y,
S027033,08/29/2017,Y,
S027047,08/29/2017,Y,
S027095,09/01/2017,Y,
S027280,09/19/2017,Y,
S027177,09/08/2017,Y,
S028184,07/25/2019,Y,
S028114,03/29/2019,Y,
S026542,07/28/2017,Y,
S028213,08/16/2019,Y,
S027827,07/17/2018,Y,
S027970,10/04/2018,Y,
S026425,07/18/2017,Y,
S027870,07/18/2018,Y,
S026330,07/13/2017,Y,
S027918,09/17/2018,Y,
S026747,08/09/2017,Y,
S027384,10/02/2017,Y,Y
S026894,08/18/2017,Y,
S026676,08/07/2017,Y,
S026988,08/25/2017,Y,
S000011,10/31/1966,Y,Y
S000287,02/15/1967,Y,
S000317,09/21/1966,Y,
S001356,06/23/1967,Y,
S001372,01/01/1967,Y,
S001392,01/01/1967,Y,
S001903,01/01/1967,Y,
S002101,01/01/1967,Y,Y
S010034,03/07/1980,Y,
S010177,08/13/1980,Y,
S012787,01/14/1986,Y,
S012892,10/28/1986,Y,
S010401,06/29/1981,Y,
S013081,04/13/1987,Y,
S013159,05/05/1988,Y,
S010595,09/23/1981,Y,
S010691,11/23/1981,Y,
S010722,05/19/1987,Y,
S010726,01/19/1982,Y,
S013251,09/07/1989,Y,
S002951,01/01/1967,Y,
S010744,02/05/1982,Y,
S010752,03/02/1982,Y,
S013375,11/15/1989,Y,
S013479,08/06/1990,Y,
S003027,01/01/1967,Y,
S011121,03/09/1983,Y,
S011123,03/09/1983,Y,
S011145,04/27/1983,Y,
S013614,03/25/1991,Y,
S013680,03/25/1991,Y,
S003443,01/01/1967,Y,
S011338,10/28/1983,Y,
S015436,03/11/2002,Y,
S015500,02/03/2004,Y,
S004129,01/01/1968,Y,
S004160,01/01/1968,Y,
S004220,01/01/1968,Y,
S015674,01/22/1998,Y,
S015759,06/28/2004,Y,
S015785,09/15/2003,Y,
S001098,01/01/1967,Y,
S011818,12/11/1984,Y,
S016036,06/11/2007,Y,
S004347,01/01/1968,Y,
S004477,01/01/1968,Y,
S011906,12/11/1984,Y,
S011945,12/11/1984,Y,
S011956,12/11/1984,Y,
S014128,10/13/1993,Y,
S004593,01/01/1968,Y,
S012119,12/11/1984,Y,
S014150,01/10/1994,Y,Y
S014338,03/03/1995,Y,
S005025,01/01/1970,Y,
S012272,08/28/1985,Y,
S012299,08/28/1985,Y,
S012323,01/23/1986,Y,Y
S012369,02/14/1986,Y,
S014571,04/30/1996,Y,
S005537,01/01/1970,Y,
S005812,01/01/1970,Y,
S012446,03/03/1986,Y,
S014749,04/24/1997,Y,
S014793,01/16/1998,Y,Y
S008970,08/24/1976,Y,
S014934,02/18/1998,Y,
S015000,02/23/1998,Y,
S015031,03/19/1999,Y,
S007713,01/01/1971,Y,Y
S009059,12/06/1976,Y,
S015214,01/26/2000,Y,
S008142,01/01/1973,Y,
S009318,07/07/1977,Y,
S009457,11/01/1977,Y,
S015261,06/15/2000,Y,
S015334,04/10/2000,Y,
S008159,01/01/1973,Y,
S008232,01/01/1973,Y,
S008403,01/01/1974,Y,
S009700,07/05/1978,Y,
S009758,11/17/1978,Y,
S012599,01/07/1986,Y,
S002178,01/01/1967,Y,Y
S002200,01/01/1967,Y,
S002212,01/01/1967,Y,
S009822,05/07/1979,Y,
S016155,09/04/2008,Y,
S016164,11/17/2005,Y,
S024465,07/25/2014,Y,
S016063,08/15/2006,Y,
S016054,08/15/2006,Y,
S016186,01/05/2009,Y,Y
S017038,06/29/2010,Y,
S016498,01/27/2011,Y,
S016315,07/13/2009,Y,
S017187,07/19/2011,Y,
S016247,07/27/2009,Y,Y
S016763,06/23/2010,Y,
